-22.84989356994629	-26.408281326293945	-23.966022491455078	-16.785449981689453	-17.26537322998047	-23.49631118774414	-30.839942932128906	-16.569520950317383	-18.408300399780273	0.0	1.0
-20.480091094970703	-18.680858612060547	-17.52157211303711	-10.011909484863281	-9.266531944274902	-9.272900581359863	-26.884063720703125	-10.484598159790039	-13.068264961242676	-0.000263214111328125	1.0
-26.679115295410156	-26.477783203125	-28.128374099731445	-13.672518730163574	-29.802154541015625	-1.9073486328125e-06	-24.856290817260742	-24.400156021118164	-19.305835723876953	-16.379411697387695	1.0
-28.323829650878906	-15.68614673614502	0.0	-20.661767959594727	-24.967884063720703	-33.39969253540039	-24.535388946533203	-20.80785369873047	-25.80989646911621	-41.449398040771484	1.0
-15.416906356811523	-14.438182830810547	-8.655733108520508	-9.17389965057373	-16.759815216064453	-11.607186317443848	-26.202938079833984	-0.00032329559326171875	-11.136884689331055	-10.790868759155273	1.0
-9.5367431640625e-07	-19.442575454711914	-17.69169044494629	-23.091779708862305	-26.087608337402344	-15.7962064743042	-15.957940101623535	-16.365699768066406	-17.28897476196289	-13.892324447631836	1.0
-22.577556610107422	-21.26050567626953	-19.843402862548828	-18.078672409057617	-15.718082427978516	-14.401719093322754	-18.886829376220703	-21.22435760498047	-9.5367431640625e-07	-15.812084197998047	1.0
-17.701114654541016	-0.0027627944946289062	-15.861541748046875	-17.95245361328125	-5.918047904968262	-13.605995178222656	-15.479292869567871	-11.677678108215332	-11.663994789123535	-9.897971153259277	1.0
-17.137054443359375	-15.120919227600098	-12.204322814941406	-16.165681838989258	-30.4826602935791	-21.94857406616211	-33.703453063964844	-5.7220458984375e-06	-20.032970428466797	-20.023996353149414	1.0
-34.39613342285156	-29.48088836669922	-31.522811889648438	0.0	-39.654884338378906	-19.193805694580078	-46.27239990234375	-26.94559669494629	-18.431011199951172	-17.444366455078125	1.0
-27.347633361816406	-7.62939453125e-06	-21.244388580322266	-30.627239227294922	-11.689316749572754	-29.32594108581543	-21.7940731048584	-18.34691619873047	-21.73845672607422	-26.924694061279297	1.0
-23.024860382080078	-1.9073486328125e-06	-16.078428268432617	-28.65579605102539	-13.442121505737305	-26.32061004638672	-23.934696197509766	-17.329029083251953	-19.579742431640625	-26.03169822692871	1.0
-36.85072708129883	-28.56968116760254	-30.11210823059082	0.0	-35.28266143798828	-17.701988220214844	-43.35755157470703	-28.183927536010742	-22.20734405517578	-22.116609573364258	1.0
-17.523849487304688	-21.84697723388672	-25.411945343017578	-22.45033836364746	-17.200416564941406	-14.330220222473145	0.0	-32.41984558105469	-20.561668395996094	-17.814697265625	1.0
-6.29425048828125e-05	-15.477209091186523	-10.128334045410156	-18.05843734741211	-16.641971588134766	-21.811336517333984	-10.759899139404297	-23.50130844116211	-19.459081649780273	-13.510970115661621	1.0
-3.814697265625e-06	-17.597558975219727	-16.423538208007812	-21.57469940185547	-26.526939392089844	-17.381113052368164	-14.787247657775879	-15.793216705322266	-13.183798789978027	-13.846222877502441	1.0
-11.061609268188477	-16.650203704833984	-15.445220947265625	-17.523889541625977	-10.604462623596191	-16.28314971923828	-14.320558547973633	-15.334434509277344	-13.688530921936035	-4.291534423828125e-05	1.0
0.0	-23.39952278137207	-20.69795036315918	-29.340181350708008	-36.838340759277344	-15.071969985961914	-24.37108612060547	-19.664247512817383	-26.97420883178711	-17.046236038208008	1.0
-23.910106658935547	-4.76837158203125e-06	-17.66518783569336	-25.57044792175293	-12.240541458129883	-27.038681030273438	-20.179527282714844	-18.673587799072266	-16.770429611206055	-26.312301635742188	1.0
-19.443897247314453	-2.86102294921875e-06	-15.199378967285156	-24.27450942993164	-13.472643852233887	-20.890113830566406	-17.680885314941406	-13.639141082763672	-14.51158618927002	-23.939678192138672	1.0
0.0	-17.48416519165039	-13.967483520507812	-33.50630187988281	-17.69706153869629	-33.77558135986328	-18.73532485961914	-22.723487854003906	-26.238800048828125	-20.4017391204834	1.0
-29.318593978881836	-25.457735061645508	-19.243349075317383	-4.1961669921875e-05	-31.1561222076416	-13.843022346496582	-36.899295806884766	-21.25636100769043	-10.111570358276367	-16.4130859375	1.0
-25.946575164794922	-17.06279754638672	0.0	-18.93233871459961	-24.15532684326172	-25.639057159423828	-25.494400024414062	-23.027328491210938	-14.691861152648926	-25.008056640625	1.0
-16.284875869750977	-16.291358947753906	-18.93818473815918	-18.838361740112305	-16.925981521606445	-7.250205993652344	-0.000713348388671875	-28.20000648498535	-12.847352027893066	-24.776100158691406	1.0
-21.177379608154297	-14.182069778442383	-14.441781997680664	-17.6047420501709	-13.78070068359375	-11.246776580810547	-15.411571502685547	-16.77621841430664	-1.52587890625e-05	-19.24920082092285	1.0
-26.12334442138672	-28.158979415893555	-26.364337921142578	-17.763519287109375	-17.39649200439453	-23.446670532226562	-33.7664909362793	-12.016548156738281	-16.971921920776367	-5.7220458984375e-06	1.0
-16.019990921020508	-21.55379867553711	-18.941991806030273	-15.899078369140625	-19.539875030517578	-9.937579154968262	-5.054473876953125e-05	-25.601539611816406	-13.290624618530273	-21.152889251708984	1.0
-43.7313117980957	-32.01115036010742	-32.271488189697266	0.0	-32.76054382324219	-19.880355834960938	-52.18459701538086	-25.508127212524414	-23.524126052856445	-18.979812622070312	1.0
-20.542343139648438	-18.69876480102539	-9.873924255371094	-17.58119010925293	-17.743209838867188	-18.195701599121094	-22.820636749267578	-15.907394409179688	-5.626678466796875e-05	-12.338319778442383	1.0
