-25.57062530517578	-25.309431076049805	-23.710262298583984	-12.263338088989258	-11.776691436767578	-18.188100814819336	-32.28192138671875	-17.92672348022461	-19.356470108032227	-1.239776611328125e-05	1.0
-34.67483139038086	-36.00466537475586	-35.734825134277344	-19.523427963256836	-28.67083740234375	-1.9073486328125e-06	-29.918128967285156	-32.670867919921875	-22.308517456054688	-13.218149185180664	1.0
-19.8293399810791	-9.337852478027344	-11.747865676879883	-10.303596496582031	-0.016826152801513672	-7.839901447296143	-14.215545654296875	-7.568783760070801	-4.336766242980957	-5.965269088745117	1.0
-9.590999603271484	-15.745015144348145	-9.497800827026367	-5.3235063552856445	-16.001388549804688	-4.328081130981445	-6.350039482116699	-14.253453254699707	-0.03064250946044922	-4.5835771560668945	1.0
-30.521751403808594	-26.919761657714844	-19.631166458129883	-1.9073486328125e-06	-32.64282989501953	-14.915445327758789	-36.93865966796875	-22.42914581298828	-17.20341682434082	-13.296636581420898	1.0
-21.271472930908203	-15.109801292419434	-17.43229866027832	-19.770713806152344	-0.00033283233642578125	-13.021505355834961	-16.60662841796875	-13.503312110900879	-14.54509449005127	-8.021620750427246	1.0
-28.72911834716797	-23.20037841796875	-21.69615364074707	0.0	-32.0060920715332	-15.50986099243164	-30.289827346801758	-22.06561851501465	-22.473209381103516	-17.900733947753906	1.0
-14.331720352172852	-0.000274658203125	-11.217925071716309	-15.995914459228516	-11.150076866149902	-16.59050941467285	-16.306655883789062	-8.478633880615234	-10.205951690673828	-14.351373672485352	1.0
-26.112327575683594	-24.695507049560547	-23.769866943359375	-16.951271057128906	-11.914636611938477	-18.956905364990234	-32.306739807128906	-15.853765487670898	-15.045600891113281	-6.67572021484375e-06	1.0
-18.568357467651367	-25.947772979736328	-14.427631378173828	-23.15350341796875	-15.434874534606934	-21.50619125366211	-18.361286163330078	-23.90987777709961	-9.5367431640625e-07	-14.965084075927734	1.0
-17.765148162841797	-16.059356689453125	-13.153036117553711	-13.370954513549805	-6.064253807067871	-15.557031631469727	-24.642333984375	-9.577608108520508	-9.360308647155762	-0.0024862289428710938	1.0
-22.353851318359375	-29.637779235839844	-30.261934280395508	-32.39118194580078	-24.881549835205078	-15.13528060913086	0.0	-30.42745590209961	-20.254974365234375	-35.479957580566406	1.0
-22.52683448791504	-21.72533416748047	-17.355148315429688	-13.557538032531738	-11.286336898803711	-18.4819278717041	-25.189960479736328	-15.908432960510254	-15.76103687286377	-1.430511474609375e-05	1.0
-16.689197540283203	-21.855224609375	-22.315750122070312	-12.242036819458008	-21.12332534790039	-0.000278472900390625	-12.734016418457031	-18.699321746826172	-8.21330451965332	-19.442129135131836	1.0
-19.11819839477539	-1.9073486328125e-06	-13.86398983001709	-26.174213409423828	-14.930027961730957	-21.833282470703125	-17.880250930786133	-16.22870635986328	-15.666107177734375	-23.790674209594727	1.0
-42.766883850097656	-31.8740177154541	-28.296295166015625	0.0	-36.673828125	-25.20075225830078	-42.5363655090332	-25.01299476623535	-21.14773941040039	-26.950986862182617	1.0
-37.72235870361328	-24.286014556884766	-23.217554092407227	-31.961118698120117	0.0	-29.318845748901367	-39.31689453125	-23.57258415222168	-25.418405532836914	-16.28219223022461	1.0
-25.87301254272461	-15.777665138244629	0.0	-15.203068733215332	-23.169973373413086	-27.072397232055664	-27.901887893676758	-16.645795822143555	-19.348161697387695	-20.277544021606445	1.0
-26.896209716796875	-24.69499969482422	-24.115333557128906	0.0	-34.10728073120117	-15.980082511901855	-34.00650405883789	-23.573408126831055	-18.862743377685547	-14.559139251708984	1.0
-14.783008575439453	-23.20830535888672	-25.749149322509766	-21.43787384033203	-20.84850311279297	-15.066266059875488	0.0	-27.543851852416992	-21.707199096679688	-24.468502044677734	1.0
-29.870376586914062	-26.44003677368164	-24.780397415161133	-19.811851501464844	-10.5389404296875	-18.4863338470459	-31.407508850097656	-18.51750373840332	-15.30118465423584	-2.6702880859375e-05	1.0
-29.160625457763672	-24.670862197875977	-21.372072219848633	0.0	-31.16958999633789	-16.353933334350586	-34.10649108886719	-24.321109771728516	-22.046140670776367	-16.338991165161133	1.0
-32.161312103271484	-29.74165153503418	-28.2664852142334	-21.69148826599121	-13.536951065063477	-18.07675552368164	-33.882537841796875	-20.784034729003906	-20.997907638549805	-1.9073486328125e-06	1.0
-23.708900451660156	-20.763473510742188	-0.00022125244140625	-8.430713653564453	-32.24148941040039	-29.752601623535156	-29.8270263671875	-12.641399383544922	-16.782115936279297	-25.840744018554688	1.0
-15.421005249023438	-18.517011642456055	-28.970603942871094	-27.5484676361084	-21.641061782836914	-13.432380676269531	-1.9073486328125e-06	-21.17119026184082	-17.507959365844727	-29.74319076538086	1.0
-18.163070678710938	-17.141145706176758	-13.248152732849121	-14.698200225830078	-19.5504207611084	-20.554866790771484	-33.294822692871094	-0.00038242340087890625	-20.580812454223633	-7.874698638916016	1.0
-25.036205291748047	-28.37795066833496	-11.791675567626953	-7.62939453125e-06	-40.580970764160156	-25.745285034179688	-32.39575958251953	-16.46356964111328	-15.243692398071289	-22.005756378173828	1.0
-37.57417297363281	-27.588794708251953	-30.58020782470703	0.0	-33.79327392578125	-15.477985382080078	-40.000770568847656	-28.285572052001953	-21.961320877075195	-19.772119522094727	1.0
-27.17494010925293	-22.96462059020996	-16.386577606201172	-21.265783309936523	-23.48349380493164	-25.801179885864258	-36.00812911987305	0.0	-21.442399978637695	-15.375518798828125	1.0
-20.828842163085938	-17.691150665283203	-17.970613479614258	-0.0001354217529296875	-25.93584442138672	-9.092390060424805	-29.573436737060547	-22.172462463378906	-14.687925338745117	-10.716880798339844	1.0
-19.842174530029297	-15.884754180908203	-1.9073486328125e-06	-13.443767547607422	-23.314369201660156	-26.77631378173828	-29.416316986083984	-14.352546691894531	-18.71175193786621	-17.44763946533203	1.0
-15.653505325317383	-9.5367431640625e-06	-12.921601295471191	-18.167497634887695	-13.687113761901855	-16.804475784301758	-13.747901916503906	-13.895527839660645	-12.50334644317627	-17.890993118286133	1.0
-31.06369400024414	-24.984283447265625	-24.274011611938477	-20.15591049194336	-11.466350555419922	-18.193803787231445	-33.11875915527344	-16.877948760986328	-15.757533073425293	-1.1444091796875e-05	1.0
